RXNORM_NAME,ClinVec_0,ClinVec_1,ClinVec_2,ClinVec_3,ClinVec_4,ClinVec_5,ClinVec_6,ClinVec_7,ClinVec_8,ClinVec_9,ClinVec_10,ClinVec_11,ClinVec_12,ClinVec_13,ClinVec_14,ClinVec_15,ClinVec_16,ClinVec_17,ClinVec_18,ClinVec_19,ClinVec_20,ClinVec_21,ClinVec_22,ClinVec_23,ClinVec_24,ClinVec_25,ClinVec_26,ClinVec_27,ClinVec_28,ClinVec_29,ClinVec_30,ClinVec_31,ClinVec_32,ClinVec_33,ClinVec_34,ClinVec_35,ClinVec_36,ClinVec_37,ClinVec_38,ClinVec_39,ClinVec_40,ClinVec_41,ClinVec_42,ClinVec_43,ClinVec_44,ClinVec_45,ClinVec_46,ClinVec_47,ClinVec_48,ClinVec_49,ClinVec_50,ClinVec_51,ClinVec_52,ClinVec_53,ClinVec_54,ClinVec_55,ClinVec_56,ClinVec_57,ClinVec_58,ClinVec_59,ClinVec_60,ClinVec_61,ClinVec_62,ClinVec_63,ClinVec_64,ClinVec_65,ClinVec_66,ClinVec_67,ClinVec_68,ClinVec_69,ClinVec_70,ClinVec_71,ClinVec_72,ClinVec_73,ClinVec_74,ClinVec_75,ClinVec_76,ClinVec_77,ClinVec_78,ClinVec_79,ClinVec_80,ClinVec_81,ClinVec_82,ClinVec_83,ClinVec_84,ClinVec_85,ClinVec_86,ClinVec_87,ClinVec_88,ClinVec_89,ClinVec_90,ClinVec_91,ClinVec_92,ClinVec_93,ClinVec_94,ClinVec_95,ClinVec_96,ClinVec_97,ClinVec_98,ClinVec_99,ClinVec_100,ClinVec_101,ClinVec_102,ClinVec_103,ClinVec_104,ClinVec_105,ClinVec_106,ClinVec_107,ClinVec_108,ClinVec_109,ClinVec_110,ClinVec_111,ClinVec_112,ClinVec_113,ClinVec_114,ClinVec_115,ClinVec_116,ClinVec_117,ClinVec_118,ClinVec_119,ClinVec_120,ClinVec_121,ClinVec_122,ClinVec_123,ClinVec_124,ClinVec_125,ClinVec_126,ClinVec_127
UMBRALISIB,-13.081135,-9.940009,-6.923479,-9.215147,-10.912489,12.159813,-4.706469,-10.542616,-11.6551,-12.018981,2.342648,7.5304785,-4.117276,8.220887,7.8618445,3.278834,5.516612,10.387142,-10.14761,-13.733463,11.08316,9.293705,13.117162,11.7102785,8.000309,-2.7078643,-1.6812496,5.3431797,-3.7635036,0.47834557,11.593057,0.4006166,2.967482,-9.337692,-12.532187,-0.23977718,-5.006071,-8.090857,-7.52683,13.579341,8.130883,8.674738,2.391009,5.341919,-8.858335,-5.3814516,4.2094083,2.6043684,-4.8422165,-5.0613656,10.650567,-0.55366904,-7.458196,-10.8527,-2.2326121,1.3897419,-10.561602,2.5137575,-1.786278,-6.713379,9.432882,5.4633574,-2.429952,11.220891,-6.451294,6.662432,-2.25543,11.418423,-5.7085047,-10.45311,-7.914715,5.7845535,-6.9674797,-7.834314,-6.8081117,-1.2312349,0.95101666,-11.953162,-6.487061,3.783398,5.285476,8.829517,-10.378832,-11.838463,-6.364974,-3.141911,-5.461456,-11.514167,-12.742046,0.6020339,-0.7827104,13.405745,-1.7673366,11.579699,-5.708515,7.781979,-14.442465,0.9111939,-1.3274212,-4.4035373,1.2848555,-5.296435,-9.909613,-4.162775,-8.721548,-7.624585,4.053444,5.9771338,11.355532,0.9481541,-0.57198125,-4.6906996,2.918148,-8.113447,-3.1491988,0.8402709,3.8586133,-4.1133757,10.892318,3.5463724,11.301796,0.8452771,-9.564709,-8.168852,9.248928,-14.397822,-0.10913454,-0.55240613
UMECLIDINIUM,-12.676085,-11.488875,-5.896617,-6.774478,-10.486914,13.543636,-6.6467137,-10.821407,-8.384563,-11.3419895,-0.36793175,7.851869,-6.6887293,8.683759,8.688786,3.8832247,6.2347336,10.391609,-10.803293,-11.173314,9.714605,8.156805,12.504402,12.103569,9.5691595,-3.7517886,-0.62421334,5.443095,-4.7793255,2.0996795,10.772222,1.969799,3.7994258,-11.065245,-12.983356,-1.0768915,-7.358661,-9.448132,-4.0027366,13.891098,6.190252,5.054969,2.9398267,3.301671,-9.317372,-4.5753813,1.9096975,4.369986,-8.347734,-3.2213888,9.066474,-1.6817259,-5.0644274,-9.9070425,-3.567162,-1.1976985,-10.087244,1.4051528,-0.09057239,-6.450433,9.746387,2.0548074,-2.8484786,9.791638,-4.9642167,7.5147524,-2.7763817,9.569631,-8.12159,-6.8857875,-8.7848,6.637275,-8.196163,-6.4629006,-4.320565,0.43416294,1.0523713,-12.839974,-4.667708,2.8014312,5.8369527,9.084458,-11.9023905,-12.263879,-5.216511,-7.4577456,-8.001734,-11.54281,-12.573745,1.7746289,-3.581661,12.419371,-2.2216754,11.547686,-3.1615365,7.941925,-12.809502,0.9794726,-1.3400856,-7.2640305,-1.2979183,-3.9932444,-10.2094965,-4.717447,-10.844228,-5.589483,0.6078043,7.560823,10.409522,0.14105782,2.9414403,-6.741498,0.17781448,-8.309878,-3.5931554,2.421239,3.5629177,-4.798307,12.404118,4.423563,12.2104025,0.5220277,-9.496473,-6.1775413,8.277634,-13.284865,-0.5474046,-1.439146
UNITHIOL,-12.694466,-9.496685,-9.730329,-6.966093,-4.724647,10.899843,-6.8214235,-10.329037,-7.28611,-8.108021,7.0865273,10.885616,-3.8974314,12.127074,9.089734,5.026563,4.196417,12.337008,-10.569942,-8.373885,5.310192,7.4737725,11.652206,11.627602,10.81694,2.2213192,-6.3045225,1.5304652,-6.5146275,5.070959,12.194263,-0.36464992,6.636386,-11.184279,-9.787381,-1.3322124,-7.7852817,-6.5613537,-4.468165,12.071962,6.662707,12.563717,2.6857457,3.7793627,-9.578786,-0.043788537,4.4345403,8.946329,-4.71895,-6.136676,4.962904,-4.556717,-11.828973,-6.962229,-2.796268,-0.20779097,-7.9639516,4.4592957,-0.6091464,-1.5308115,4.9022446,2.9582262,3.8233345,6.7471495,0.57335705,6.8224154,-4.04235,8.853332,-6.864752,-3.1012354,-3.8768582,2.8774774,0.81443155,-8.267181,-9.398081,-5.802592,5.0142984,-7.5473833,-1.5966114,5.2230563,3.7539692,11.717897,-6.127861,-11.312042,-7.904343,-2.228948,-10.820432,-7.9224916,-10.733109,-3.3051958,1.1959051,11.60329,5.5987735,8.383484,-7.1702394,6.1267977,-10.497276,4.7004733,-7.492124,-9.442475,-2.6533694,-4.1135445,-12.916366,-7.666067,-4.5319424,-10.589425,9.248198,5.3583565,8.476676,-5.1731668,-1.2905657,-9.616749,4.683153,-13.247739,-11.432307,3.0995405,6.574457,-2.412047,12.074141,3.4199934,11.1699095,0.52834946,-5.7498703,-6.3431807,4.572411,-12.202018,-3.3757198,1.615471
UPADACITINIB,-12.458969,-7.2960424,-9.347412,-12.522825,-10.80711,8.867687,-6.182664,-11.470698,-11.429966,-11.144483,5.6014175,9.780814,-1.6204786,9.169706,5.0635266,5.901613,2.8252048,11.523155,-8.65488,-13.909298,9.371989,6.97797,11.579897,11.22238,7.740277,0.7443813,-4.9443407,1.9527249,0.20766117,1.9862311,12.316825,1.6569308,2.9592903,-7.746496,-12.060984,-2.9873526,-5.1707697,-4.743221,-10.652859,12.166988,11.682729,10.291263,4.2685776,6.873911,-8.6584835,-2.3029008,6.965991,1.764584,0.077260755,-7.4196906,9.010231,-1.275789,-6.9215965,-10.812078,-2.4598866,0.13987072,-7.4472437,5.9571743,-5.5144825,-7.5026965,8.353891,6.4677343,0.776754,11.6497755,-5.829797,3.9768567,-4.96236,12.308945,-4.3619995,-10.740322,-7.0228624,2.1365454,-6.4236403,-9.978711,-7.6785626,-0.93283516,2.5443246,-9.193591,-6.1949034,3.7499444,7.094392,8.50858,-9.076482,-10.708975,-8.642072,0.9599384,-3.5805268,-11.630473,-12.817445,-2.6656563,0.24230868,14.392157,-3.0920796,12.122872,-7.1785107,8.400713,-12.856954,3.387679,-1.0976228,-3.7823071,0.4852345,-3.2411838,-9.806721,-1.867638,-5.757821,-11.039484,5.836874,4.537718,9.028078,-0.8699683,-0.647286,-5.9033527,2.8986368,-6.71864,-3.2944677,2.0839224,3.8483443,-0.83434665,8.824301,5.6065693,10.425445,2.8648062,-8.385329,-9.505957,9.891325,-14.924524,-2.0429869,2.225144
UREA,-3.2720742,-0.8728756,-5.7651005,1.9072114,-1.5393585,4.1689677,2.5158637,-0.563805,-2.127309,-6.702835,7.4666,3.4130018,2.9124446,3.1505349,12.674467,-2.1135912,4.018692,-4.2986026,-1.8835166,-0.40612638,-1.7611604,12.194849,9.853284,4.364143,-1.620504,-6.4875417,-0.48729196,4.184168,-8.894672,-6.9768724,-0.254053,-1.3289876,5.6330986,-0.5394012,-3.8980985,3.6324255,-2.1184278,-2.520005,3.0440125,6.134769,-2.7360647,10.721906,3.1281233,1.1332836,0.24540275,-2.0662923,7.421127,9.822054,-0.6699757,-8.843035,0.9309031,1.3452508,-6.8362412,-9.099573,-3.1282742,3.1967783,-4.5903487,4.0544024,-3.66822,9.761997,1.7528758,-2.7145302,1.1987365,-4.6933227,-6.276141,4.1649733,1.0186311,-0.5971786,-1.9806925,-4.749258,-2.2902155,4.90684,5.2348433,-7.897244,-6.583111,-2.8801868,6.725347,-8.797628,5.236601,-0.068073064,-3.5558422,8.262128,0.48120403,1.8012301,-5.7236037,-3.4802701,-4.5378957,-4.7968016,-1.8298771,8.217543,-3.184207,1.9453152,11.583033,-1.4972249,-5.937566,2.2010589,-6.416276,4.6785784,-1.5780209,-2.1873443,-0.052102372,-5.453298,-5.93196,1.6139442,1.1323863,-4.6278,0.84330374,8.424084,2.341615,-5.0975018,-6.80519,0.5731319,1.1079394,-3.8677902,-5.08322,2.1732626,9.710955,-9.85614,3.3000176,-4.423041,-3.5543454,4.7088118,-1.5707082,4.0063806,7.610367,-7.9705358,-5.0147715,7.703642
URIC ACID,-5.944541,-0.7365906,-8.534532,-14.044203,-8.121002,0.3235156,-5.8443336,-11.812164,-8.906903,-10.374605,8.329421,9.285476,6.5775194,5.501561,-2.9050453,7.35093,-5.263441,9.249521,-0.93967474,-12.128073,7.0476584,2.1638885,7.1848655,7.4969077,2.753209,7.9829464,-7.0189013,-1.1620293,7.3734193,3.8819032,11.773118,1.2199695,-2.4335713,-0.57584596,-7.518771,-5.5338383,-1.835551,3.1403167,-12.996768,6.5115185,15.87959,9.472123,5.530341,11.050682,-7.889866,2.4905572,8.244195,-3.4998112,9.800069,-8.11581,6.2024603,-3.2003732,-3.2159894,-7.314129,1.2839454,-0.56167877,-0.88826555,8.52875,-10.742283,-8.162834,3.762831,7.7899795,3.3146253,10.246939,-4.2098503,-4.177154,-7.609502,9.76139,-2.2378092,-9.632708,-2.0136175,-1.1823918,-5.661757,-11.469333,-3.1678436,-1.5032749,3.0843687,-3.5239258,-5.323277,0.9325229,9.685808,4.353126,-6.030997,-6.696197,-10.110855,7.054493,2.2506418,-9.727671,-9.74671,-5.2531385,1.9499047,12.022039,-7.346752,9.180819,-4.2416334,4.865233,-8.442093,5.094934,-0.4623533,-0.21235383,2.5322196,2.5741637,-5.73448,5.012721,-0.63417774,-13.995921,5.219238,0.61191636,3.8845437,-0.71647835,-2.8657825,-5.720689,3.6014569,-0.67488986,0.5314945,0.5786118,-1.0355309,5.375922,2.5923283,9.978502,6.5699964,3.0799432,-3.0203557,-13.222869,8.763664,-11.767465,-1.4345422,5.2418327
URIDINE,-11.432172,-11.2686405,-6.165543,-6.5952463,-6.632031,12.042478,-6.72146,-13.190987,-8.4155035,-12.621656,2.9304554,8.812089,-2.6294453,9.356324,6.355295,4.046836,2.1455288,12.830742,-8.993912,-11.195367,10.365826,7.568218,12.924247,12.522861,9.770103,3.150281,-3.0522158,5.49227,-5.4794784,5.923239,14.409598,-1.6783149,1.2336715,-10.562262,-10.559039,-0.52524805,-6.2622576,-7.193266,-4.583714,12.969958,8.344514,9.04524,1.4992977,6.92917,-12.609014,-1.9880236,0.85373205,4.2870398,-5.5252786,-2.7429857,8.649127,-5.8656306,-9.260545,-6.1304026,0.42537898,0.08410891,-9.562872,1.4825565,0.31874335,-5.682381,5.938705,4.383978,-0.51857,9.773252,-0.6136384,4.8977566,-3.8167853,8.834465,-9.206202,-4.2969646,-3.7742348,7.219241,-4.1438527,-7.802272,-3.8085296,-5.431001,1.867959,-9.975515,-4.613891,3.4651527,6.715089,9.688044,-10.088345,-14.13707,-6.790992,-4.5660305,-9.32623,-9.782269,-12.213182,-1.1087716,0.20107952,12.515643,-0.22603333,9.767886,-2.1407151,4.6202135,-12.782471,1.8664352,-6.812137,-8.68582,0.61079365,-2.2761717,-11.45576,-6.0538177,-8.676195,-9.137891,5.483574,5.3317204,10.661377,-0.51147074,-1.2349619,-9.581653,5.029311,-11.341105,-6.9632483,0.014782108,1.2577078,-1.5509591,13.206503,7.0008955,13.969555,-2.8913217,-6.1817713,-11.294443,4.9369903,-12.212191,1.2562551,-1.4500346
URSADIOL,-11.024351,-8.810662,-5.4076,-9.089126,-11.794382,10.88735,-3.4226851,-11.5648,-12.445342,-15.024405,1.8482057,6.2183743,-0.5812726,5.5490513,6.4500804,2.166384,3.2148185,8.464866,-7.2829666,-15.053161,13.017162,10.345671,14.09256,11.459751,5.030174,-2.155635,0.009185538,7.522408,-2.5523741,-0.7311548,12.005911,-0.7389766,-0.54162234,-6.410787,-12.248499,0.5418708,-2.9233024,-6.674741,-7.8973885,13.365764,9.452941,8.184402,2.4546337,8.180429,-9.461298,-6.1800165,4.216958,-0.31488892,-2.5513132,-4.992583,12.389379,-0.55738467,-5.962212,-11.403988,0.042682536,2.557661,-10.5396805,2.0191503,-3.4275408,-7.4540567,9.270071,6.4323506,-4.461167,11.647021,-8.477811,4.2098756,-1.932211,10.781839,-6.056298,-12.54623,-7.0794516,7.97831,-8.746807,-8.922589,-3.9551232,-1.4217451,0.15917245,-13.319117,-7.2035446,1.9590209,6.371172,7.555344,-11.432936,-11.286674,-6.7466874,-3.0302448,-3.0078263,-12.721698,-12.75958,2.929978,-1.229817,13.178149,-4.280842,11.022308,-3.4558055,6.339127,-15.73089,0.10523257,-0.20875391,-2.26028,4.172417,-4.127588,-8.425327,-0.76699954,-9.2280035,-7.9795547,1.7904663,6.0150948,11.7005,3.1968317,-2.5724409,-3.3679452,3.5390854,-5.346167,0.3136307,-1.2312486,1.3189617,-4.0581217,9.586818,5.121042,10.407641,0.08794972,-8.703229,-10.704149,10.798119,-14.779675,1.8887963,-0.30720794
URSODEOXYCHOLATE,-12.1282015,-10.766293,-6.915001,-5.9245257,-7.8806815,12.7562065,-5.2806635,-11.137042,-8.776043,-12.388979,3.2811496,8.342415,-3.5546193,9.191406,9.678578,2.969764,4.774734,10.196093,-9.757481,-10.702865,9.143821,10.088459,13.944319,12.315491,8.721861,-1.2435144,-2.0922873,5.95757,-6.9539685,2.2673097,11.946278,-0.75465167,3.528868,-10.276478,-11.502432,0.42310002,-6.4155097,-8.305756,-3.718176,13.7132435,6.214722,9.680088,2.280659,5.1731462,-10.20974,-3.569934,2.9266903,6.1304035,-6.41567,-4.674394,8.5988655,-3.2492898,-9.101649,-9.073502,-1.7505037,0.7440375,-10.375739,2.118919,-0.38371658,-3.3877976,7.3615384,3.0853941,-1.0967007,8.246038,-3.584487,6.7808695,-2.600148,8.670401,-8.112591,-6.3618083,-5.8533034,7.4042583,-3.856626,-8.268386,-5.861644,-3.7195463,2.7065878,-12.026532,-3.5006738,3.3522687,4.699628,10.598154,-9.636623,-12.103097,-6.827625,-5.5787168,-9.033913,-10.538206,-11.8460245,1.5764579,-1.3699918,12.061849,1.9548565,9.433587,-4.228428,6.102647,-13.450471,2.188274,-4.75074,-7.6793075,0.09027837,-4.491336,-11.508017,-5.3259726,-8.458302,-8.115358,4.2281256,7.332381,10.594869,-1.2182075,-1.4433548,-7.281089,3.4935079,-10.598191,-6.52238,1.2085689,4.4241695,-4.8827305,12.675354,4.0249352,11.562216,-0.4343298,-7.5123606,-7.629674,7.3244524,-13.472079,-0.52688485,0.10925253
URTICA PREPARATION,-12.876932,-9.706751,-7.620687,-9.414677,-10.2382345,11.687395,-5.3554945,-11.272716,-11.108708,-12.2089615,3.4658237,8.476109,-3.2918808,8.849085,7.610164,3.9388046,4.575058,10.952766,-9.789089,-13.337719,10.486024,9.024092,13.208347,11.995704,8.286653,-1.2456665,-2.6815,4.7812576,-3.634789,1.5033659,12.256605,0.3083045,2.9913507,-9.334841,-12.313215,-0.7674369,-5.4567547,-7.394514,-7.5319033,13.502565,8.818565,9.557344,2.8225317,5.9410467,-9.4932995,-4.1934447,4.5407,3.2344623,-4.017243,-5.565207,9.963528,-1.6004142,-7.9506445,-10.449921,-2.030992,0.95703256,-9.932664,3.2723653,-2.3605947,-6.293863,8.708461,5.3106575,-1.3136252,10.85819,-5.5386324,6.0273542,-3.106135,11.170332,-6.176549,-9.600872,-7.154278,5.4386673,-6.13917,-8.641522,-6.801755,-1.9987417,1.7887989,-11.422565,-5.8374863,3.7425327,5.7904134,9.344061,-10.072422,-11.965758,-7.2006793,-2.7253814,-6.034236,-11.483865,-12.78905,-0.06793089,-0.5700994,13.598175,-1.2601736,11.382355,-5.6824837,7.5273056,-14.094679,1.8643862,-2.310045,-5.217633,0.8967135,-4.570222,-10.4855385,-3.985419,-8.064669,-8.837955,4.7253675,5.9684086,10.852171,0.01667124,-0.89878607,-5.865515,3.283914,-8.617441,-4.14359,1.1311171,3.8862572,-3.408671,11.0739,4.411509,11.488485,0.86555046,-8.825415,-8.789735,8.9671135,-14.512171,-0.5549157,0.2221884
USTEKINUMAB,-13.334265,-9.154722,-8.596672,-11.548503,-11.3507185,10.8626175,-6.844794,-11.861496,-11.206909,-11.384047,3.6489472,9.629237,-3.709858,9.510857,6.1586113,5.660046,4.1521235,12.077654,-9.984699,-13.920574,10.148596,7.2904577,12.171347,12.0237055,8.975257,-0.53704846,-3.7968552,2.9800432,-1.0925242,2.4090016,12.576298,1.9373789,3.3610673,-9.347744,-12.999615,-2.6606245,-6.1351123,-6.5947804,-9.295733,13.289548,10.6652355,8.800249,3.9299297,5.9211287,-9.326577,-3.2225556,5.4860907,2.3495967,-2.8028061,-6.1524997,9.593969,-1.371197,-6.5554757,-10.893477,-2.9191144,-0.31770918,-8.688738,4.5931253,-3.8203712,-8.059095,9.326694,5.586849,-0.44255018,12.008948,-5.622023,5.4072924,-4.4064093,12.378301,-5.727863,-10.026389,-8.023185,3.4164908,-7.581469,-8.94508,-7.0310326,-0.46348536,1.9037354,-10.587919,-6.311325,3.7795467,7.0928698,8.925218,-10.5751,-11.953455,-7.7322416,-1.579373,-5.140168,-12.086615,-13.481283,-1.8074508,-0.7386983,14.532675,-3.3917272,12.770047,-6.2195973,8.730392,-13.428649,2.5039737,-1.0955162,-5.0025373,-0.09394611,-3.6337767,-10.336203,-3.1655478,-7.831934,-9.712419,4.5865583,5.362859,10.091656,-0.3752364,0.85976267,-6.4801807,2.1784713,-7.5802016,-3.4353065,2.2569387,3.6893988,-1.8632915,10.379081,5.5397453,11.80949,2.1077719,-9.277291,-9.031336,9.627561,-14.997938,-1.5050123,0.68190837
VACCINIA VIRUS,-13.031449,-10.421848,-7.09303,-9.136601,-5.9972157,10.959662,-6.6765785,-10.49821,-9.541528,-7.2865996,3.3755798,8.555857,-5.784192,10.668772,4.242177,5.030167,3.8607914,15.077864,-11.1786375,-11.368948,9.209504,4.174012,9.2283325,10.694335,11.679866,3.5915163,-5.255458,1.6076844,-3.4506776,6.513519,13.267784,-0.72766906,3.55525,-11.856823,-9.422476,-1.5907441,-5.868411,-7.0784826,-7.8076077,10.947437,8.412775,9.146266,0.30283174,4.2020326,-10.335381,-1.7113581,1.2070416,3.4570758,-5.0904484,-2.24725,7.532733,-4.108355,-10.288154,-4.4644346,-1.0261557,0.050942264,-8.566283,1.9533815,1.5393896,-7.3219137,5.8360157,6.416321,1.5261672,11.309891,1.0924628,6.216943,-3.6322174,11.091282,-5.4152203,-4.2209783,-4.1217246,2.2521777,-2.7917464,-5.227389,-7.701347,-4.669284,0.76514816,-5.4632626,-6.586906,6.2343407,5.3339624,8.298022,-7.4237685,-13.813251,-5.3334,-0.18871957,-8.032087,-6.9908266,-11.356862,-6.287155,3.3489792,12.615968,-0.082092196,10.714008,-5.7338514,6.0040026,-10.587907,1.3259097,-6.3593416,-7.3672915,-0.73264635,-3.7515736,-10.599056,-9.39298,-6.4059515,-8.294266,9.921786,1.9508018,9.9805975,-0.9415386,0.3258434,-8.364001,5.400564,-12.362495,-8.389099,0.8560521,2.4835124,0.88647145,11.804719,4.597831,14.052352,-2.135468,-7.239206,-9.677194,2.5242915,-10.399943,0.22640626,-2.7298908
VALACYCLOVIR,-14.701136,-9.388609,-7.9710054,-9.481592,-10.4615345,12.187557,-4.509836,-6.5300336,-11.103332,-6.2665205,2.136746,7.2830486,-8.654163,9.612101,9.030623,3.574399,9.246431,10.282179,-12.883487,-11.848953,7.983321,7.527482,10.162033,9.9683895,9.638191,-5.756779,-2.6597776,2.0297637,-3.8490252,-0.7517041,8.3151455,2.4673162,7.467125,-10.93423,-12.053763,-0.8024493,-5.9239287,-9.238265,-7.722088,12.27524,5.43412,7.9119754,2.110514,0.46903503,-5.1257033,-5.642194,5.0832963,4.5293517,-6.7037063,-5.2996,8.408541,2.2924924,-7.5623717,-10.844574,-5.7110395,0.7796626,-9.867742,2.9188035,-0.30096763,-5.7462935,10.076126,4.507367,-0.8157919,10.256061,-5.871398,9.668637,-1.2463061,12.2022705,-2.6837273,-9.724857,-9.736448,1.6592712,-5.3183246,-5.1288095,-10.945066,0.9239588,0.9686692,-9.518015,-6.0077186,5.7937956,2.4123101,8.553195,-7.887758,-9.939444,-4.5713596,-1.9311633,-5.671794,-9.176212,-11.312343,-1.6727395,-0.1901392,12.262252,0.55175996,11.5914755,-9.408585,9.85275,-11.936706,0.8944242,0.18154657,-4.0030603,-1.6778442,-7.6455183,-9.456009,-7.088176,-7.029319,-5.3365936,5.904573,4.998927,10.103804,-0.80432105,2.1045864,-3.0342855,1.16714,-8.873358,-4.906367,3.2288241,7.367823,-4.759926,9.798582,-0.6726208,9.719193,3.1359928,-10.988796,-2.7622128,8.00983,-12.896796,-2.7908082,-0.87502337
VALBENAZINE,-10.341028,-10.998011,-7.3677597,-3.3939953,-4.942952,12.082003,-8.449174,-12.562643,-3.4222612,-11.51906,3.5972252,10.644904,-3.531684,10.812495,9.503551,5.0520234,2.7230034,10.800628,-8.813108,-6.2419868,5.47888,7.7946053,12.833032,12.695484,10.38538,1.5986732,-3.6039755,4.270227,-7.4859567,6.3514433,12.061523,0.46993774,4.3733945,-11.253644,-10.541907,-1.7185557,-9.534025,-7.199149,0.24823385,12.918442,5.4543896,8.074298,3.7965734,4.3861904,-11.680517,0.6367402,1.4372942,9.500425,-7.3110046,-4.0263,4.528955,-7.016444,-7.7188263,-6.5318637,-2.39079,-2.8709054,-7.637958,2.931636,-0.1874715,-1.3678571,5.113197,-1.063011,1.6142682,5.0290856,0.55021536,5.5653806,-5.113301,5.404897,-11.286835,-0.004554987,-4.213048,6.940892,-2.3059208,-8.57502,-3.0617588,-4.0948625,5.07342,-10.8235855,0.47407013,2.0585806,6.107013,11.677842,-9.488242,-11.943612,-7.520487,-8.526958,-12.696283,-9.754584,-10.933217,1.0153412,-3.502532,10.651275,3.271058,7.9779987,-1.4592063,5.0429955,-10.069583,4.749204,-7.2659807,-12.251337,-3.5254872,-1.0812784,-12.718279,-5.06444,-8.124722,-8.834736,2.322963,8.544386,7.6038213,-4.5952525,1.0267853,-11.993059,1.6220912,-11.581863,-9.475241,3.4793527,4.107616,-3.6032617,13.851425,6.7844934,12.017475,-0.6828631,-4.8875713,-6.615589,5.1645555,-11.85118,-2.2641125,1.4477742
VALERIAN ROOT EXTRACT,-12.412272,-10.181285,-8.874187,-6.846498,-6.027395,11.518706,-7.636817,-11.183159,-6.6312075,-9.341558,5.103561,10.690514,-4.553563,11.625231,8.549022,5.465558,4.090309,12.333976,-10.444042,-8.638065,6.129463,7.0895658,11.7813635,12.056638,10.966235,1.4588919,-5.229239,2.28973,-5.7800856,5.2968335,12.137887,0.64548886,5.7078032,-11.529378,-10.698776,-1.9677107,-8.395657,-7.0622716,-3.9853024,12.512952,6.907506,10.15327,3.1784723,3.8704746,-10.1692295,-0.32496357,3.4013748,8.091758,-5.629382,-5.2058854,5.4752336,-4.807704,-9.505774,-7.3073053,-3.1023602,-1.4809816,-7.9794817,4.00109,-0.7030218,-2.9874284,5.930021,2.0864427,2.556999,7.4100585,-0.26009536,6.5084257,-4.673646,8.568327,-7.9643784,-3.027547,-5.0235844,3.8707144,-1.8160318,-8.182372,-7.1570907,-3.9317946,4.339738,-8.806946,-2.017267,4.2806892,5.2036824,11.164406,-8.003297,-11.9167795,-7.555549,-4.109198,-10.5928335,-9.075325,-11.357709,-2.2092023,-0.63777477,12.013383,3.1284955,9.419127,-5.3994327,6.6146984,-10.608739,4.3321567,-6.2967315,-9.878844,-2.9808264,-3.1298835,-12.449822,-6.6302204,-6.4051843,-9.577564,6.4170747,6.2988434,8.405295,-4.2568073,0.4619823,-10.008583,2.9610314,-12.024798,-9.674781,3.4096556,5.459094,-2.4603426,12.6244755,4.799814,11.95767,0.4808678,-6.456628,-6.6781178,5.3566127,-12.420964,-2.8480818,1.175282
VALGANCICLOVIR,-13.311982,-10.831886,-4.2621,-7.751422,-11.599356,13.418085,-3.1421955,-7.8136606,-12.110996,-9.879232,-1.6992759,4.4200897,-7.596445,6.4998684,7.8845367,1.3731366,8.288414,9.257375,-11.414269,-13.687995,12.089204,8.705,11.504131,10.259242,7.8956814,-6.304273,1.1149051,6.2899256,-4.3645926,-1.3709697,9.251395,0.62381864,3.0605984,-9.974852,-12.22231,1.1998137,-3.9479167,-10.286014,-6.690712,12.944087,5.2696276,5.0764327,0.47316086,2.5531163,-6.895644,-8.270438,1.8728822,0.9750707,-8.174427,-2.2474957,11.69024,1.9681292,-5.883789,-10.257791,-2.7972403,2.0688438,-11.890806,-0.46170416,1.3201898,-7.937592,10.784331,5.423873,-5.2618628,11.826653,-7.337725,8.6950035,0.2934723,11.503197,-4.3330474,-10.959327,-9.477559,6.180608,-8.689666,-4.1056986,-6.500829,0.77861154,-1.8950313,-12.074996,-8.131314,4.2259073,3.5018082,6.825865,-10.667022,-11.601162,-2.9569297,-4.518654,-4.4871063,-10.220306,-11.836447,1.538556,-0.99427044,12.007726,-2.9872227,11.692697,-5.2042627,8.025347,-14.075593,-2.1652575,0.83726656,-2.78673,1.6846371,-7.066587,-7.912221,-6.0007944,-10.4545355,-3.104052,2.4967165,5.233008,12.291113,3.4832768,1.2656392,-1.7923672,1.7953193,-7.2997684,-1.0679342,0.076894544,3.3744948,-5.421169,10.510624,0.83686244,11.11979,-0.019899212,-11.213647,-5.8660307,8.193216,-12.475591,1.4600224,-3.758828
